taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
10632853	BOLD:AAM0518	10632853	BOLD:AAM0518	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Parasteatoda	2157401	Parasteatoda nigrovittata	7979915	
5636	Oxyopidae	5636	Oxyopidae	3	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Oxyopidae	5636					
2148453	Trachelas barroanus Chamberlin, 1925	2148453	Trachelas barroanus Chamberlin, 1925	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Trachelidae	8342328	Trachelas	2148450	Trachelas barroanus	2148453	NE
2161036	Metazygia F.O.Pickard-Cambridge, 1904	2161036	Metazygia F.O.Pickard-Cambridge, 1904	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Metazygia	2161036			
2163583	Naatlo Coddington, 1986	2163583	Naatlo Coddington, 1986	70	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiosomatidae	9584	Naatlo	2163583			
2178018	Itata completa (Banks, 1929)	2178018	Itata completa (Banks, 1929)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Itata	2178015	Itata completa	2178018	NE
4653212	Oribatidae	4653212	Oribatidae	55	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367			Oribatidae	4653212					
7433643	Agyneta cincta (Millidge, 1991)	7433643	Agyneta cincta (Millidge, 1991)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Linyphiidae	3415	Agyneta	2135681	Agyneta cincta	7433643	NE
7697789	Davus fasciatus O.Pickard-Cambridge, 1892	7697789	Davus fasciatus O.Pickard-Cambridge, 1892	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theraphosidae	5650	Davus	4663417	Davus fasciatus	7697789	NE
10360182	BOLD:AAL9096	10360182	BOLD:AAL9096	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
11196732	Hoffmannina libita Brennan & Goff, 1977	11196732	Hoffmannina libita Brennan & Goff, 1977	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Trombidiformes	543	Trombiculidae	2803	Hoffmannina	6912246	Hoffmannina libita	11196732	NE
10345774	BOLD:ABY4779	10345774	BOLD:ABY4779	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
11421238	Meri zeteki Rheims & Jäger, 2022	11421238	Meri zeteki Rheims & Jäger, 2022	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Sparassidae	5647	Meri	11515436	Meri zeteki	11421238	NE
2148517	Trachelas trifidus Platnick & Shadab, 1974	2148517	Trachelas trifidus Platnick & Shadab, 1974	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Trachelidae	8342328	Trachelas	2148450	Trachelas trifidus	2148517	NE
2156767	Theridion metabolum Chamberlin & Ivie, 1936	2156767	Theridion metabolum Chamberlin & Ivie, 1936	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Theridion	2156558	Theridion metabolum	2156767	NE
2160543	Eustala scitula Chickering, 1955	2160543	Eustala scitula Chickering, 1955	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Eustala	2160527	Eustala scitula	2160543	NE
2169335	Cobanus electus Chickering, 1946	2169335	Cobanus electus Chickering, 1946	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Cobanus	2169328	Cobanus electus	2169335	NE
5168954	Scytodes panamensis Brescovit & Rheims, 2001	5168954	Scytodes panamensis Brescovit & Rheims, 2001	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Scytodidae	9573	Scytodes	2143320	Scytodes panamensis	5168954	NE
5170015	Thaumasia velox Simon, 1898	5170015	Thaumasia velox Simon, 1898	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Pisauridae	5641	Thaumasia	2151047	Thaumasia velox	5170015	NE
10309194	BOLD:AAM0287	10309194	BOLD:AAM0287	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
2159593	Micrathena gracilis (Walckenaer, 1805)	2159593	Micrathena gracilis (Walckenaer, 1805)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Micrathena	2159531	Micrathena gracilis	2159593	NE
2171362	Messua centralis (G.W.Peckham & E.G.Peckham, 1896)	2171362	Messua centralis (G.W.Peckham & E.G.Peckham, 1896)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Messua	2171329	Messua centralis	2171362	NE
2176758	Lurio solennis (C.L.Koch, 1846)	2176758	Lurio solennis (C.L.Koch, 1846)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Lurio	2176754	Lurio solennis	2176758	NE
2176881	Breda Peckham & Peckham, 1894	2176881	Breda Peckham & Peckham, 1894	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Breda	2176881			
2184059	Amblyomma auricularium Conil, 1878	2184059	Amblyomma auricularium Conil, 1878	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Ixodida	1425	Ixodidae	9167	Amblyomma	7967293	Amblyomma auricularium	2184059	NE
6718137	Cryptachaea zonensis (Levi, 1959)	6718137	Cryptachaea zonensis (Levi, 1959)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Cryptachaea	4405421	Cryptachaea zonensis	6718137	NE
8308690	Ponsoonops fanselix Bolzern, 2014	8308690	Ponsoonops fanselix Bolzern, 2014	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Oonopidae	6185	Ponsoonops	7753568	Ponsoonops fanselix	8308690	NE
10340074	BOLD:AAL6670	10340074	BOLD:AAL6670	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10438608	BOLD:AAL9870	10438608	BOLD:AAL9870	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10486056	BOLD:AAL6516	10486056	BOLD:AAL6516	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10540702	BOLD:AAM0425	10540702	BOLD:AAM0425	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
6082	Polyaspidae	3253789	Polyaspididae	33	FAMILY	SYNONYM	Animalia	1	Arthropoda	54	Arachnida	367	Mesostigmata	1109	Polyaspididae	3253789					
2151047	Thaumasia Perty, 1833	2151047	Thaumasia Perty, 1833	4	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Pisauridae	5641	Thaumasia	2151047			
2156513	Dipoena mertoni Levi, 1963	2156513	Dipoena mertoni Levi, 1963	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Dipoena	2156358	Dipoena mertoni	2156513	NE
2163584	Naatlo splendida (Taczanowski, 1879)	2163584	Naatlo splendida (Taczanowski, 1879)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiosomatidae	9584	Naatlo	2163583	Naatlo splendida	2163584	NE
2163914	Eutichurus sigillatus Chickering, 1937	2163914	Eutichurus sigillatus Chickering, 1937	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Cheiracanthiidae	10470525	Eutichurus	2163901	Eutichurus sigillatus	2163914	NE
2165699	Tmarus obsecus Chickering, 1965	2165699	Tmarus obsecus Chickering, 1965	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Thomisidae	6163	Tmarus	2165560	Tmarus obsecus	2165699	NE
2167400	Mimetus Hentz, 1832	2167400	Mimetus Hentz, 1832	3	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Mimetidae	9563	Mimetus	2167400			
2193642	Pergalumna Grandjean, 1936	2193642	Pergalumna Grandjean, 1936	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Galumnidae	7429	Pergalumna	2193642			
2140443	Ischnothyreus velox Jackson, 1908	2140443	Ischnothyreus velox Jackson, 1908	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Oonopidae	6185	Ischnothyreus	2140425	Ischnothyreus velox	2140443	NE
2165593	Tmarus productus Chickering, 1950	2165593	Tmarus productus Chickering, 1950	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Thomisidae	6163	Tmarus	2165560	Tmarus productus	2165593	NE
2165716	Tmarus morosus Chickering, 1950	2165716	Tmarus morosus Chickering, 1950	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Thomisidae	6163	Tmarus	2165560	Tmarus morosus	2165716	NE
2171366	Metaphidippus ovatus F.O.Pickard-Cambridge, 1901	2171366	Metaphidippus ovatus F.O.Pickard-Cambridge, 1901	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Metaphidippus	2169535	Metaphidippus ovatus	2171366	NE
2174663	Pachomius flavescens G.W.Peckham & E.G.Peckham, 1896	2174663	Pachomius flavescens G.W.Peckham & E.G.Peckham, 1896	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Pachomius	2173971	Pachomius flavescens	2174663	NE
2174745	Frigga crocuta (Taczanowski, 1878)	2174745	Frigga crocuta (Taczanowski, 1878)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Frigga	2174716	Frigga crocuta	2174745	NE
2188265	Androlaelaps A.Berlese, 1903	2188265	Androlaelaps A.Berlese, 1903	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Mesostigmata	1109	Laelapidae	2832	Androlaelaps	2188265			
8264247	Uaiuara Rheims, 2013	8264247	Uaiuara Rheims, 2013	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Sparassidae	5647	Uaiuara	8264247			
8500874	Gaeolaelaps G.O.Evans & Till, 1966	8500874	Gaeolaelaps G.O.Evans & Till, 1966	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Mesostigmata	1109	Laelapidae	2832	Gaeolaelaps	8500874			
10580089	BOLD:AAL6356	10580089	BOLD:AAL6356	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
3511	Phytoseiidae	3511	Phytoseiidae	28	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Mesostigmata	1109	Phytoseiidae	3511					
2132019	Zimiromus tropicalis (Banks, 1909)	2132019	Zimiromus tropicalis (Banks, 1909)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Gnaphosidae	7370	Zimiromus	2131979	Zimiromus tropicalis	2132019	NE
2144137	Clubiona sigillata Lawrence, 1952	2144137	Clubiona sigillata Lawrence, 1952	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Clubionidae	3401	Clubiona	2143856	Clubiona sigillata	2144137	NE
2157371	Styposis chickeringi Levi, 1960	2157371	Styposis chickeringi Levi, 1960	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Styposis	2157363	Styposis chickeringi	2157371	NE
2158496	Gasteracantha Sundevall, 1833	2158496	Gasteracantha Sundevall, 1833	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Gasteracantha	2158496			
8360953	Sidusa seclusa (Chickering, 1946)	8360953	Sidusa seclusa (Chickering, 1946)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Sidusa	2175182	Sidusa seclusa	8360953	NE
10079891	BOLD:AAL6032	10079891	BOLD:AAL6032	7	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10499698	BOLD:AAL6426	10499698	BOLD:AAL6426	8	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
2131848	Tarsonemus G.Canestrini & Fanzago, 1876	2131848	Tarsonemus G.Canestrini & Fanzago, 1876	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Trombidiformes	543	Tarsonemidae	6059	Tarsonemus	2131848			
2137989	Ceratinopsis Emerton, 1882	2137989	Ceratinopsis Emerton, 1882	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Linyphiidae	3415	Ceratinopsis	2137989			NE
2154637	Lepajan montanus (Chickering, 1940)	2154637	Lepajan montanus (Chickering, 1940)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Anyphaenidae	7358	Lepajan	2154635	Lepajan montanus	2154637	NE
2159218	Xylethrus Simon, 1895	2159218	Xylethrus Simon, 1895	5	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Xylethrus	2159218			
6891623	Trematurellidae	4549620	Trematuridae	2	FAMILY	SYNONYM	Animalia	1	Arthropoda	54	Arachnida	367	Mesostigmata	1109	Trematuridae	4549620					
7356	Anapidae	7356	Anapidae	9	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Anapidae	7356					
2160566	Eustala rustica Chickering, 1955	2160566	Eustala rustica Chickering, 1955	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Eustala	2160527	Eustala rustica	2160566	NE
2175418	Myrmarachne parallela (Fabricius, 1798)	9348128	Myrmapana parallela (Fabricius, 1798)	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Myrmapana	9189886	Myrmapana parallela	9348128	NE
5171231	Cyrtophora citricola (Forsskål, 1775)	5171231	Cyrtophora citricola (Forsskål, 1775)	30	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Cyrtophora	2160724	Cyrtophora citricola	5171231	NE
10107954	BOLD:ACJ1681	10107954	BOLD:ACJ1681	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644					
2805	Smarididae	2805	Smarididae	1	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Trombidiformes	543	Smarididae	2805					
2831	Macrochelidae	2831	Macrochelidae	1	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Mesostigmata	1109	Macrochelidae	2831					
2133120	Camillina balboa Platnick & Shadab, 1982	2133120	Camillina balboa Platnick & Shadab, 1982	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Gnaphosidae	7370	Camillina	2133106	Camillina balboa	2133120	NE
2144326	Elaver hortoni (Chickering, 1937)	2144326	Elaver hortoni (Chickering, 1937)	28	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Clubionidae	3401	Elaver	2144322	Elaver hortoni	2144326	NE
2148390	Anapisona simoni Gertsch, 1941	2148390	Anapisona simoni Gertsch, 1941	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Anapidae	7356	Anapisona	2148387	Anapisona simoni	2148390	NE
4664692	Uropodella Berlese, 1888	4664692	Uropodella Berlese, 1888	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Mesostigmata	1109	Uropodellidae	4663522	Uropodella	4664692			
6718608	Cyrtognatha insolita (Chickering, 1956)	6718608	Cyrtognatha insolita (Chickering, 1956)	17	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Tetragnathidae	2151272	Cyrtognatha	2151610	Cyrtognatha insolita	6718608	NE
6900897	Neoguanolichus panamensis Fashing, 1980	6900897	Neoguanolichus panamensis Fashing, 1980	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Guanolichidae	4652963	Neoguanolichus	4652964	Neoguanolichus panamensis	6900897	NE
8308333	Trechalea magnifica Petrunkevitch, 1925	2179527	Trechalea extensa (O.Pickard-Cambridge, 1896)	2	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Trechaleidae	3327	Trechalea	2179524	Trechalea extensa	2179527	NE
10019682	BOLD:AAL6195	10019682	BOLD:AAL6195	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10613944	BOLD:AAL7728	10613944	BOLD:AAL7728	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
2157797	Anelosimus eximius (Keyserling, 1884)	2157797	Anelosimus eximius (Keyserling, 1884)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Anelosimus	2157796	Anelosimus eximius	2157797	NE
4664842	Megacelaenopsis Funk, 1975	4664842	Megacelaenopsis Funk, 1975	2	GENUS	DOUBTFUL	Animalia	1	Arthropoda	54	Arachnida	367	Mesostigmata	1109	Megacelaenopsidae	4664841	Megacelaenopsis	4664842			
9830627	BOLD:AAL6925	9830627	BOLD:AAL6925	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
2131984	Zimiromus iotus (Banks, 1929)	2131984	Zimiromus iotus (Banks, 1929)	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Gnaphosidae	7370	Zimiromus	2131979	Zimiromus iotus	2131984	NE
2157914	Dipoenata balboae (Chickering, 1943)	2157914	Dipoenata balboae (Chickering, 1943)	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Dipoenata	2157912	Dipoenata balboae	2157914	NE
4405018	Xoloptes G.Canestrini, 1879	4405018	Xoloptes G.Canestrini, 1879	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Sarcoptiformes	542	Pterolichidae	6091	Xoloptes	4405018			
4660411	Pellobunus Banks, 1905	4660411	Pellobunus Banks, 1905	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Opiliones	907	Samoidae	4662037	Pellobunus	4660411			
9986143	BOLD:AAI6229	9986143	BOLD:AAI6229	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10172240	BOLD:AAL6169	10172240	BOLD:AAL6169	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10870935	Episinus Latreille, 1809	10870935	Episinus Latreille, 1809	3	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Episinus	10870935			
2142753	Cithaeron praedonius O.Pickard-Cambridge, 1872	2142753	Cithaeron praedonius O.Pickard-Cambridge, 1872	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Cithaeronidae	7362	Cithaeron	2142752	Cithaeron praedonius	2142753	NE
5171818	Freya bifurcata (F.O.Pickard-Cambridge, 1901)	7809114	Leptofreya bifurcata (F.O.Pickard-Cambridge, 1901)	70	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Leptofreya	7654958	Leptofreya bifurcata	7809114	NE
10187085	BOLD:AAM0281	10187085	BOLD:AAM0281	1	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10342904	BOLD:AAL6668	10342904	BOLD:AAL6668	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
2151692	Homalometa nigritarsis Simon, 1898	2151692	Homalometa nigritarsis Simon, 1898	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Tetragnathidae	2151272	Homalometa	2151689	Homalometa nigritarsis	2151692	NE
2156450	Dipoena insulana Chickering, 1943	2156450	Dipoena insulana Chickering, 1943	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Dipoena	2156358	Dipoena insulana	2156450	NE
2178617	Hamataliwa barroana (Chamberlin & Ivie, 1936)	2178617	Hamataliwa barroana (Chamberlin & Ivie, 1936)	20	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Oxyopidae	5636	Hamataliwa	2178577	Hamataliwa barroana	2178617	NE
2179730	Actinopus robustus (O.Pickard-Cambridge, 1892)	2179730	Actinopus robustus (O.Pickard-Cambridge, 1892)	16	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Actinopodidae	7352	Actinopus	2179712	Actinopus robustus	2179730	NE
5171856	Freya longispina (F.O.Pickard-Cambridge, 1901)	8328445	Leptofreya longispina (F.O.Pickard-Cambridge, 1901)	4	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Leptofreya	7654958	Leptofreya longispina	8328445	NE
5174127	Ixodes tapirus Kohls, 1956	5174127	Ixodes tapirus Kohls, 1956	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Ixodida	1425	Ixodidae	9167	Ixodes	8326529	Ixodes tapirus	5174127	NE
2140664	Epectris apicalis Simon, 1893	8127584	Opopaea apicalis (Simon, 1893)	15	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Oonopidae	6185	Opopaea	2140516	Opopaea apicalis	8127584	NE
2146895	Aglaoctenus castaneus (Mello-Leitão, 1942)	2146895	Aglaoctenus castaneus (Mello-Leitão, 1942)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Lycosidae	3417	Aglaoctenus	2146893	Aglaoctenus castaneus	2146895	NE
2150295	Anopsicus chiriqui Gertsch, 1982	2150295	Anopsicus chiriqui Gertsch, 1982	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Pholcidae	5638	Anopsicus	2150236	Anopsicus chiriqui	2150295	NE
2154713	Katissa simplicipalpis (Simon, 1898)	2154713	Katissa simplicipalpis (Simon, 1898)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Anyphaenidae	7358	Katissa	2154710	Katissa simplicipalpis	2154713	NE
2178256	Psecas C.L.Koch, 1850	2178256	Psecas C.L.Koch, 1850	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Salticidae	5644	Psecas	2178256			
3252945	Erigonidae	3415	Linyphiidae	1	FAMILY	SYNONYM	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Linyphiidae	3415					
9850860	BOLD:AAR3346	9850860	BOLD:AAR3346	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
9871162	BOLD:AAL6170	9871162	BOLD:AAL6170	4	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
9976746	BOLD:ACC9045	9976746	BOLD:ACC9045	7	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Ixodida	1425	Ixodidae	9167	Haemaphysalis	2184365	Haemaphysalis leporispalustris	2183239	
10014106	BOLD:AAI0498	10014106	BOLD:AAI0498	3	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10151466	BOLD:AAL9981	10151466	BOLD:AAL9981	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
10557585	BOLD:AAL6413	10557585	BOLD:AAL6413	2	UNRANKED	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496							
2140581	Heteroonops spinimanus (Simon, 1892)	2140581	Heteroonops spinimanus (Simon, 1892)	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Oonopidae	6185	Heteroonops	2140579	Heteroonops spinimanus	2140581	LC
2156567	Theridion valleculum Levi, 1959	2156567	Theridion valleculum Levi, 1959	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Theridion	2156558	Theridion valleculum	2156567	NE
2157184	Ameridion reservum (Levi, 1959)	2157184	Ameridion reservum (Levi, 1959)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Theridiidae	9583	Ameridion	2157171	Ameridion reservum	2157184	NE
2159718	Araneus Clerck, 1757	2159718	Araneus Clerck, 1757	17	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Araneidae	7359	Araneus	2159718			NE
2165648	Tmarus curvus Chickering, 1950	2165648	Tmarus curvus Chickering, 1950	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Thomisidae	6163	Tmarus	2165560	Tmarus curvus	2165648	NE
5169000	Scytodes guttipes Simon, 1893	5169000	Scytodes guttipes Simon, 1893	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Scytodidae	9573	Scytodes	2143320	Scytodes guttipes	5169000	NE
10711250	Dermacentor panamensis Apanaskevich & Bermúdez, 2013	10711250	Dermacentor panamensis Apanaskevich & Bermúdez, 2013	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Ixodida	1425	Ixodidae	9167	Dermacentor	2184370	Dermacentor panamensis	10711250	NE
2144920	Dictyna lecta Chickering, 1952	2144920	Dictyna lecta Chickering, 1952	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Dictynidae	3407	Dictyna	2144853	Dictyna lecta	2144920	NE
2152509	Ctenus Walckenaer, 1805	2152509	Ctenus Walckenaer, 1805	22	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Ctenidae	7363	Ctenus	2152509			
